72,0.64,-,0.04,-,-,-,-,-,,,,,,,,,,,,
74,-,-,-,-,-,-,-,-,,,,,,,,,,,,
76,0.82,0.09,-,0.28,-,0.54,0.4,-,,,,,,,,,,,,
78,-,0.68,-,-,0.34,-,0.11,-,,,,,,,,,,,,
80,-,-,0.12,0.25,0.27,0.42,-,0.48,,,,,,,,,,,,
51,-,0.85,0.97,-,-,-,0.91,-,,,,,,,,,,,,
53,0.71,-,-,-,-,0.46,0.83,-,,,,,,,,,,,,
55,-,0.22,0.72,0.25,0.49,-,0.03,0.79,,,,,,,,,,,,
57,-,0.57,-,-,0.19,0.8,-,0.95,,,,,,,,,,,,
59,0.15,0.8,-,-,-,0.73,0.32,0.64,,,,,,,,,,,,
63,0.44,0.01,0.34,0.62,0.65,0.31,-,0.26,,,,,,,,,,,,
65,0.48,0.48,-,0.98,-,-,0.1,-,,,,,,,,,,,,
67,0.16,0.8,-,0.63,0.22,0.1,0.37,0.58,,,,,,,,,,,,
69,0.95,-,-,0.83,0.77,0.2,0.63,0.32,,,,,,,,,,,,
71,-,-,-,-,0.51,-,0.2,0.36,,,,,,,,,,,,
73,-,-,-,-,-,-,-,0.95,,,,,,,,,,,,
75,0.63,-,-,-,0.38,-,0.03,-,,,,,,,,,,,,
77,-,-,-,-,-,-,-,-,,,,,,,,,,,,
79,-,-,-,-,-,-,-,0.85,,,,,,,,,,,,
83,-,0.57,-,0.73,0.69,0.17,-,0.8,,,,,,,,,,,,
81,0.14,0.81,-,-,-,-,0.24,0.72,,,,,,,,,,,,
87,-,0.59,0.32,0.12,-,-,0.37,0.29,,,,,,,,,,,,
89,0.32,0.01,-,-,-,-,0.25,0.62,,,,,,,,,,,,
91,0.57,-,-,-,-,-,0.36,0.59,,,,,,,,,,,,
93,0.76,0.07,-,-,-,0.92,-,0.22,,,,,,,,,,,,
90,-,0.78,0.58,-,0.28,0.68,0.54,0.17,,,,,,,,,,,,
92,0.95,-,-,-,-,-,-,-,,,,,,,,,,,,
95,0.64,0.3,-,0.64,0.3,-,0.43,0.52,,,,,,,,,,,,
98,0.12,0.83,-,0.98,0.98,-,0.62,0.33,,,,,,,,,,,,
101,-,-,-,-,-,-,-,-,,,,,,,,,,,,
