"","ID","RT","acc","trial","gender","ethnicity","race","income","mother_edu","father_edu","age_years","age_months","condition","drop","target","familiarity","response","item","similar"
"698","109",1555,1,"11","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"699","111",2414,1,"11","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"700","112",1808,1,"11","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"701","113",6586,1,"11","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"702","114",8240,1,"11","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Dog","1","Right","ClockDog","dissimilar"
"703","116",1177,1,"11","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"704","117",2249,1,"11","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"705","118",1653,1,"11","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Clock","1","Left","ClockDog","dissimilar"
"706","121",975,1,"11","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"707","123",1717,1,"11","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"708","35",1877,1,"11","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"709","36",3884,1,"11","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"710","37",3550,1,"11","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"711","38",4341,1,"11","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Clock","1","Left","ClockDog","dissimilar"
"712","39",4092,1,"11","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"713","40",6684,0,"11","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Bottle","1","Right","BottleLeaf","dissimilar"
"714","41",3445,1,"11","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"715","43",2945,1,"11","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"716","44",5978,1,"11","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"717","45",3491,1,"11","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"718","46",2976,1,"11","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Clock","1","Left","ClockDog","dissimilar"
"719","47",2259,1,"11","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"720","48",3037,1,"11","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"721","49",1788,1,"11","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"722","50",7691,1,"11","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Dog","1","Right","ClockDog","dissimilar"
"723","51",2141,1,"11","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"724","52",3407,0,"11","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Leaf","1","Left","BottleLeaf","dissimilar"
"725","53",4427,1,"11","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"726","54",2466,1,"11","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Clock","1","Left","ClockDog","dissimilar"
"727","56",1938,1,"11","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"728","57",4634,1,"11","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"729","58",8036,1,"11","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Dog","1","Right","ClockDog","dissimilar"
"730","59",3532,1,"11","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"731","62",3192,1,"11","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Clock","1","Left","ClockDog","dissimilar"
"732","63",1970,1,"11","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"733","64",4457,0,"11","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Bottle","1","Right","BottleLeaf","dissimilar"
"734","65",6224,1,"11","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"735","66",3394,1,"11","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Dog","1","Right","ClockDog","dissimilar"
"736","67",1982,1,"11","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"737","68",3672,1,"11","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"738","69",1465,1,"11","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"739","71",2519,1,"11","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"740","73",2409,1,"11","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"741","74",2283,1,"11","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Dog","1","Right","ClockDog","dissimilar"
"742","75",2293,1,"11","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"743","76",5358,1,"11","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"744","77",4915,1,"11","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"745","78",2214,1,"11","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Clock","1","Left","ClockDog","dissimilar"
"746","79",5389,1,"11","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Orange","1","Left","OrangeBread","dissimilar"
"747","80",3112,1,"11","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"748","81",3852,1,"11","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"749","83",2885,1,"11","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Bread","1","Right","OrangeBread","dissimilar"
"750","84",1496,1,"11","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Leaf","1","Right","BottleLeaf","dissimilar"
"751","86",2153,1,"11","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Clock","1","Left","ClockDog","dissimilar"
"752","87",3104,0,"11","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Orange","1","Right","OrangeBread","dissimilar"
"753","89",1725,1,"11","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"754","90",2775,1,"11","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Dog","1","Right","ClockDog","dissimilar"
"755","93",4723,1,"11","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Pig","1","Left","PigButterfly","dissimilar"
"756","95",1586,1,"11","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Clock","1","Left","ClockDog","dissimilar"
"757","97",3323,1,"11"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Bottle","1","Left","BottleLeaf","dissimilar"
"758","98",2828,1,"11","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Butterfly","1","Right","PigButterfly","dissimilar"
"759","101",9418,1,"12","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"760","102",3930,1,"12","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Fork","1","Right","SpoonFork","similar"
"761","103",3957,0,"12","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Doll","1","Left","Teddy BearDoll","similar"
"762","106",2180,0,"12","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"763","107",1637,1,"12","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"Pig","1","Left","PigDuck ","similar"
"764","108",1400,1,"12","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"765","109",2881,1,"12","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Spoon","1","Left","SpoonFork","similar"
"766","110",2459,1,"12","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"767","111",2433,1,"12","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Duck","1","Right","PigDuck ","similar"
"768","112",2335,1,"12","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Broccoli","1","Right","Ice creamBroccoli","similar"
"769","113",3050,1,"12","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Spoon","1","Left","SpoonFork","similar"
"770","114",4385,0,"12","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"771","116",990,0,"12","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Ice_Cream","1","Right","Ice creamBroccoli","similar"
"772","117",2063,1,"12","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Fork","1","Right","SpoonFork","similar"
"773","118",1812,1,"12","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"774","121",1215,0,"12","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Spoon","1","Right","SpoonFork","similar"
"775","123",2407,1,"12","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"Pig","1","Left","PigDuck ","similar"
"776","35",2409,0,"12","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"Pig","1","Right","PigDuck ","similar"
"777","36",3079,1,"12","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"778","37",1593,0,"12","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Fork","1","Left","SpoonFork","similar"
"779","38",5715,1,"12","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"780","39",17371,1,"12","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Duck","1","Right","PigDuck ","similar"
"781","41",2810,1,"12","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Spoon","1","Left","SpoonFork","similar"
"782","43",3981,1,"12","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"Pig","1","Left","PigDuck ","similar"
"783","44",5202,1,"12","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"784","45",3344,1,"12","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Fork","1","Right","SpoonFork","similar"
"785","47",3049,1,"12","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Duck","1","Right","PigDuck ","similar"
"786","48",3459,1,"12","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Broccoli","1","Right","Ice creamBroccoli","similar"
"787","49",2158,1,"12","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Spoon","1","Left","SpoonFork","similar"
"788","50",3596,0,"12","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"789","51",1833,1,"12","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"Pig","1","Left","PigDuck ","similar"
"790","52",6950,1,"12","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"791","53",5317,0,"12","Male","Not Hispanic","Caucasian","e","c","e",2.3,27.55,5,0,"Fork","1","Left","SpoonFork","similar"
"792","54",4711,0,"12","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Doll","1","Left","Teddy BearDoll","similar"
"793","56",6400,1,"12","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Broccoli","1","Right","Ice creamBroccoli","similar"
"794","57",2172,0,"12","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Spoon","1","Right","SpoonFork","similar"
"795","58",4990,0,"12","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"796","59",2615,1,"12","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"Pig","1","Left","PigDuck ","similar"
"797","60",1079,1,"12","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"798","62",4579,1,"12","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"799","63",3541,1,"12","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Duck","1","Right","PigDuck ","similar"
"800","64",5029,0,"12","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Broccoli","1","Left","Ice creamBroccoli","similar"
"801","65",5840,1,"12","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Spoon","1","Left","SpoonFork","similar"
"802","66",5152,0,"12","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"803","67",3158,1,"12","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"Pig","1","Left","PigDuck ","similar"
"804","68",4740,1,"12","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"805","69",2642,1,"12","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Fork","1","Right","SpoonFork","similar"
"806","71",3128,1,"12","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Duck","1","Right","PigDuck ","similar"
"807","73",2495,1,"12","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Spoon","1","Left","SpoonFork","similar"
"808","74",5027,1,"12","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Teddy_Bear","1","Left","Teddy BearDoll","similar"
"809","75",2430,1,"12","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"Pig","1","Left","PigDuck ","similar"
"810","76",6355,1,"12","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Ice_Cream","1","Left","Ice creamBroccoli","similar"
"811","77",5621,1,"12","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Fork","1","Right","SpoonFork","similar"
"812","78",3681,1,"12","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"813","79",5053,1,"12","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Duck","1","Right","PigDuck ","similar"
"814","80",2285,0,"12","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Broccoli","1","Left","Ice creamBroccoli","similar"
"815","81",2821,1,"12","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Spoon","1","Left","SpoonFork","similar"
"816","83",2943,0,"12","Male ","Not hipanic ","Caucasian ","d","g","g",2.41,28.9,3,0,"Pig","1","Right","PigDuck ","similar"
"817","84",1639,0,"12","Male ","Hispanic","Caucasian","d","g","c",2.41,28.9,4,0,"Ice_Cream","1","Right","Ice creamBroccoli","similar"
"818","86",2615,1,"12","Female","Not Hispanic","Caucasian","f","g","d",2.21,26.53,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"819","87",3803,1,"12","Male","Hispanic ","Caucasian","e","g","e",2.34,28.11,7,0,"Duck","1","Right","PigDuck ","similar"
"820","88",16560,1,"12","Male ","Not Hispanic ","Native Hawaiian & Caucasian","c","c","g",2.25,26.99,8,0,"Broccoli","1","Right","Ice creamBroccoli","similar"
"821","89",1861,0,"12","Female","Not Hispanic","Caucasian ","d","b","b",2.21,26.47,1,0,"Spoon","1","Right","SpoonFork","similar"
"822","90",2098,0,"12","Male","Hispanic","Caucasian","d","g","e",2.52,30.18,2,0,"Teddy_Bear","1","Right","Teddy BearDoll","similar"
"823","91",12646,0,"12","Male","Not Hispanic","African American","f","g","c",2.46,29.49,3,0,"Pig","1","Right","PigDuck ","similar"
"824","93",3303,1,"12","Female","Not Hispanic","Asian","","","",2.68,32.15,5,0,"Fork","1","Right","SpoonFork","similar"
"825","95",3343,1,"12","Female","Not Hispanic ","Caucasian","e","e","g",2.85,34.16,6,0,"Doll","1","Right","Teddy BearDoll","similar"
"826","97",2900,1,"12"," Female","Not Hispanic ","Caucasian","d","c","c",2.34,28.11,8,0,"Broccoli","1","Right","Ice creamBroccoli","similar"
"827","98",3311,1,"12","Male","Hispanic","American Indian or Alaskan / Caucasian","e","g","d",2.64,31.73,1,0,"Spoon","1","Left","SpoonFork","similar"
"828","101",3702,1,"13","Male","Caucasian",NA,"","e","e",2.52,30.21,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"829","102",3577,1,"13","Male ","Caucasian/ Asian-American",NA,"e","g","e",2.38,28.57,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"830","103",11708,1,"13","Female","Caucasian ",NA,"e","c","b",2.68,32.19,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"831","106",3850,0,"13","Female","Caucasian","","f","e","e",2.55,30.58,2,0,"Bunny","1","Right","BunnyStrawberry","dissimilar"
"832","107",2060,1,"13","Male","African American, Caucasian, American Indian, Asian-American",NA,"d","g","c",2.6,31.17,3,0,"TV","1","Left","TVFork","dissimilar"
"833","108",1454,1,"13","Male","Caucasian",NA,"f","e","g",2.43,29.16,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"834","109",2800,1,"13","Male","Caucasion, Asian-American","","f","e","g",2.39,28.67,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"835","110",1922,1,"13","Male","Caucasian","","f","e","e",2.44,29.29,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"836","111",1973,1,"13","Female","Caucasian","","f","e","e",2.64,31.69,7,0,"Fork","1","Right","TVFork","dissimilar"
"837","112",1631,1,"13","Male","Caucasian","","f","e","e",2.65,31.86,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"838","113",7556,1,"13","Male","Caucasiasian-American","","f","e","b",2.55,30.54,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"839","114",12421,1,"13","Male","Non-Hispanic","Caucasian","d","d","d",2.33,27.95,2,0,"Bunny","1","Left","BunnyStrawberry","dissimilar"
"840","116",1111,0,"13","Female","Asian-Russian","","d","e","d",2.49,29.85,4,0,"Teddy_Bear","1","Right","Teddy Bearcrayon","dissimilar"
"841","117",2765,1,"13","Male","Non-Hispanic","Caucasian","e","e","g",2.59,31.04,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"842","118",1716,1,"13","Male","Non-Hispanic","Caucasian","f","e","g",2.28,27.39,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"843","121",1423,0,"13","Female","African American, Caucasian, American Indian, Asian-American","Caucasian","a","c","",2.7,32.45,1,0,"Mouse","1","Right","MouseRefrigerator ","dissimilar"
"844","123",3490,1,"13","Male","Caucasian","","f","g","g",2.64,31.73,3,0,"TV","1","Left","TVFork","dissimilar"
"845","34",16253,0,"13","Female","Hispanic","Caucasian","d","e","e",2.35,28.21,2,0,"Bunny","1","Right","BunnyStrawberry","dissimilar"
"846","35",1718,0,"13","Male","Non-Hispanic","Asian & Caucasian","f","e","e",2.27,27.25,3,0,"TV","1","Right","TVFork","dissimilar"
"847","36",3770,1,"13","Female","Non-Hispanic","Caucasian","f","d","g",2.24,26.83,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"848","37",4709,0,"13","Female","Non-Hispanic","Caucasian","f","e","e",2.2,26.4,5,0,"Refrigerator","1","Left","MouseRefrigerator ","dissimilar"
"849","38",16662,1,"13","Female","Non-Hispanic","Asian & Caucasian","f","d","e",2.21,26.5,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"850","39",3369,1,"13","Male","Non-Hispanic","Caucasian","c","b","b",2.19,26.24,7,0,"Fork","1","Right","TVFork","dissimilar"
"851","40",12181,1,"13","Male","Hispanic","Caucasian","e","g","g",2.33,27.95,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"852","41",7483,1,"13","Female","Hispanic","","f","d","d",2.23,26.79,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"853","43",3326,1,"13","Female","Not Hispanic","Caucasian","f","g","e",2.33,27.95,3,0,"TV","1","Left","TVFork","dissimilar"
"854","44",3379,1,"13","Male","Not Hispanic","Caucasian","b","d","b",2.27,27.19,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"855","45",3416,1,"13","Female","Not Hispanic","Caucasian","","d","g",2.39,28.73,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"856","46",5980,1,"13","Male","Not Hispanic","Caucasian","e","e","g",2.33,27.91,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"857","47",6434,1,"13","Male","Not Hispanic","Asian, Caucasian","f","g","g",2.46,29.52,7,0,"Fork","1","Right","TVFork","dissimilar"
"858","48",4932,1,"13","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"859","49",3020,1,"13","Female","Not Hispanic","Native Hawaiian & Caucasian","c","d","f",2.26,27.16,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"860","50",4851,0,"13","Female","Not Hispanic","Asian and Caucasian","d","e","g",2.22,26.7,2,0,"Bunny","1","Right","BunnyStrawberry","dissimilar"
"861","51",2650,1,"13","Male","Not Hispanic","Caucasian","f","g","e",2.47,29.69,3,0,"TV","1","Left","TVFork","dissimilar"
"862","52",2186,1,"13","Female","Not Hispanic","Caucasian","e","e","c",2.2,26.37,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"863","54",3856,1,"13","Female","Hispanic","Caucasian","f","c","d",2.16,25.94,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"864","56",4437,1,"13","Female","Not Hispanic","Caucasian","f","g","e",2.45,29.39,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"865","57",2565,1,"13","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"866","58",2498,0,"13","Female","Not Hispanic","African American/Caucasian","f","g","c",2.33,27.95,2,0,"Bunny","1","Right","BunnyStrawberry","dissimilar"
"867","59",2926,1,"13","Male","Not Hispanic","Caucasian","d","d","e",2.27,27.19,3,0,"TV","1","Left","TVFork","dissimilar"
"868","60",882,1,"13","Female","Not Hispanic","Caucasian","c","e","c",2.31,27.68,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"869","62",6215,1,"13","Female","1/8 Hispanic","Caucasian","d","e","b",2.34,28.04,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"870","63",2019,1,"13","Male","Hispanic","","e","c","c",2.36,28.34,7,0,"Fork","1","Right","TVFork","dissimilar"
"871","64",3417,1,"13","","Not Hispanic","Caucasian","c","c","d",2.41,28.96,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"872","65",5840,1,"13","Male","","Caucasian","f","e","e",2.48,29.72,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"873","66",2679,1,"13","Female","Not Hispanic","Asian/Caucasian","f","g","f",2.41,28.96,2,0,"Bunny","1","Left","BunnyStrawberry","dissimilar"
"874","67",3855,1,"13","Female","Not Hispanic","Caucasian","e","e","e",2.33,28.01,3,0,"TV","1","Left","TVFork","dissimilar"
"875","68",3322,1,"13","Male","Not Hispanic","Caucasian","e","c","d",2.32,27.88,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"876","69",2433,1,"13","Male","Not Hispanic","Caucasian","f","g","g",2.36,28.37,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"877","71",2073,1,"13","Female","Not Hispanic","Caucasian","e","d","b",2.56,30.71,7,0,"Fork","1","Right","TVFork","dissimilar"
"878","73",4954,1,"13","Male","Not Hispanic","Caucasian","e","e","e",2.27,27.19,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
"879","74",3283,1,"13","Male","Not Hispanic","Caucasian","f","d","h",2.52,30.21,2,0,"Bunny","1","Left","BunnyStrawberry","dissimilar"
"880","75",2203,1,"13","Female","Not Hispanic","Caucasian","f","e","b",2.56,30.71,3,0,"TV","1","Left","TVFork","dissimilar"
"881","76",5249,1,"13","Female","Not Hispanic","Caucasian","d","d","d",2.22,26.7,4,0,"Teddy_Bear","1","Left","Teddy Bearcrayon","dissimilar"
"882","77",13300,1,"13","Female","Not Hispanic","African American/Caucasian","e","d","d",2.49,29.85,5,0,"Refrigerator","1","Right","MouseRefrigerator ","dissimilar"
"883","78",3018,1,"13","Female","Not Hispanic","Caucasian","f","c","d",2.43,29.16,6,0,"Strawberry","1","Right","BunnyStrawberry","dissimilar"
"884","79",3807,1,"13","Male","Hispanic","Caucasian","f","e","e",2.49,29.85,7,0,"Fork","1","Right","TVFork","dissimilar"
"885","80",2947,1,"13","Male","Not Hispanic","Caucasian","f","e","e",2.14,25.68,8,0,"Crayon","1","Right","Teddy Bearcrayon","dissimilar"
"886","81",5306,1,"13","Male ","Hispanic","Caucasian","d","c","d",2.36,28.27,1,0,"Mouse","1","Left","MouseRefrigerator ","dissimilar"
