System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 ehembach
Machine Name:	 DSS03691-CMB-D

Data properties:

Recording name:	 075
Recording date:	 5/18/2015
Recording time:	 11:20:26 AM
Recording resolution:	 1280 x 1024

Export date:	 8/4/2015
Export time:	 9:40:09 AM

Participant:	 075
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
68309	11:21:34.867	00:01:08.308	4101	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68308683	3366131651	
68325	11:21:34.883	00:01:08.325	4102	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68325309	3366148277	
68342	11:21:34.900	00:01:08.341	4103	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68341932	3366164900	
68359	11:21:34.917	00:01:08.359	4104	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68359127	3366182095	
68376	11:21:34.934	00:01:08.376	4105	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68376498	3366199466	
68394	11:21:34.952	00:01:08.393	4106	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68393747	3366216715	
68409	11:21:34.967	00:01:08.408	4107	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68408550	3366231518	
68425	11:21:34.983	00:01:08.425	4108	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68425299	3366248267	
68442	11:21:35.000	00:01:08.441	4109	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68441931	3366264899	
68459	11:21:35.017	00:01:08.458	4110	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68458549	3366281517	
68475	11:21:35.033	00:01:08.475	4111	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68475177	3366298145	
68492	11:21:35.050	00:01:08.491	4112	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68491793	3366314761	
68509	11:21:35.067	00:01:08.508	4113	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68508989	3366331957	
68526	11:21:35.084	00:01:08.526	4114	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68526363	3366349331	
68544	11:21:35.102	00:01:08.543	4115	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68543611	3366366579	
68559	11:21:35.117	00:01:08.558	4116	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68558537	3366381505	
68575	11:21:35.133	00:01:08.575	4117	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68575165	3366398133	
68592	11:21:35.150	00:01:08.591	4118	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68591909	3366414877	
68609	11:21:35.167	00:01:08.608	4119	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68608530	3366431498	
68625	11:21:35.183	00:01:08.625	4120	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68625158	3366448126	
68642	11:21:35.200	00:01:08.641	4121	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68641780	3366464748	
68659	11:21:35.217	00:01:08.659	4122	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68659003	3366481971	
68676	11:21:35.234	00:01:08.675	4123	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68675671	3366498639	
68693	11:21:35.251	00:01:08.692	4124	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68692849	3366515817	
68710	11:21:35.268	00:01:08.710	4125	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68710222	3366533190	
68725	11:21:35.283	00:01:08.725	4126	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68725027	3366547995	
68742	11:21:35.300	00:01:08.741	4127	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68741649	3366564617	
68758	11:21:35.316	00:01:08.758	4128	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68758397	3366581365	
68775	11:21:35.333	00:01:08.775	4129	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68775020	3366597988	
68792	11:21:35.350	00:01:08.791	4130	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68791643	3366614611	
68808	11:21:35.366	00:01:08.808	4131	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68808267	3366631235	
68826	11:21:35.384	00:01:08.825	4132	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68825550	3366648518	
68842	11:21:35.400	00:01:08.842	4133	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68842218	3366665186	
68859	11:21:35.417	00:01:08.859	4134	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68859459	3366682427	
68877	11:21:35.435	00:01:08.876	4135	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68876707	3366699675	
68892	11:21:35.450	00:01:08.891	4136	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68891636	3366714604	
68908	11:21:35.466	00:01:08.908	4137	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68908258	3366731226	
68925	11:21:35.483	00:01:08.924	4138	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68924880	3366747848	
68942	11:21:35.500	00:01:08.941	4139	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68941512	3366764480	
68958	11:21:35.516	00:01:08.958	4140	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68958129	3366781097	
68975	11:21:35.533	00:01:08.974	4141	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68974879	3366797847	
68992	11:21:35.550	00:01:08.992	4142	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	68992101	3366815069	
69009	11:21:35.567	00:01:09.008	4143	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69008768	3366831736	
69026	11:21:35.584	00:01:09.025	4144	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69025947	3366848915	
69041	11:21:35.599	00:01:09.041	4145	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69041488	3366864456	
69058	11:21:35.616	00:01:09.058	4146	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69058118	3366881086	
69075	11:21:35.633	00:01:09.074	4147	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69074786	3366897754	
69091	11:21:35.649	00:01:09.091	4148	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69091389	3366914357	
69108	11:21:35.666	00:01:09.108	4149	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69108057	3366931025	
69125	11:21:35.683	00:01:09.124	4150	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69124712	3366947680	
69141	11:21:35.699	00:01:09.141	4151	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						fixation.png	0	131	134	575	445				0	Content		-575	-445	69141380	3366964348	
69143	11:21:35.701																				KeyPress	4	32	0	Space																	
69144	11:21:35.702																				ImageEnd	16	0	0	fixation.png																	
69158	11:21:35.716	00:01:09.158	4152	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						No media	0	1280	1024	0	0				0	Content		0	0	69158060	3366981028	
69165	11:21:35.723																				ImageStart	8	0	0	knife_key.BMP																	
69175	11:21:35.733	00:01:09.174	4153	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69174727	3366997695	
69191	11:21:35.749	00:01:09.191	4154	646.985	631.8502	0.652195	0.6388831	520.9916	5.211425	0	621.555	586.5101	0.5027033	0.6288489	507.631	5.213389	0	106	634	609						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		474	457	69191375	3367014343	
69208	11:21:35.766	00:01:09.207	4155	658.0024	604.3264	0.6504763	0.6393223	520.8824	5.20044	0	610.647	579.2086	0.5006814	0.6293316	507.7128	5.151021	0	106	634	592						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		474	440	69207994	3367030962	
69225	11:21:35.783	00:01:09.224	4156	632.1707	619.3997	0.6486892	0.6395566	520.8488	5.20274	0	619.5912	586.0725	0.498602	0.6300299	507.9006	5.160635	0	106	626	603						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		466	451	69224616	3367047584	
69241	11:21:35.799	00:01:09.241	4157	643.8247	603.9786	0.6469414	0.6400181	520.5849	5.21095	0	615.2416	586.5392	0.4964552	0.6309366	508.0177	5.199546	0	106	630	595						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		470	443	69241366	3367064334	
69258	11:21:35.816	00:01:09.257	4158	640.0794	612.9535	0.6451783	0.6402724	520.6073	5.213688	0	626.5167	560.9539	0.4944043	0.6319294	508.0759	5.21236	0	106	633	587						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		473	435	69257991	3367080959	
69275	11:21:35.833	00:01:09.274	4159	645.7278	608.3232	0.6434949	0.6406394	520.4436	5.200535	0	685.492	585.642	0.492478	0.6329158	508.1609	4.989444	0	106	666	597						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		506	445	69274617	3367097585	
69291	11:21:35.849	00:01:09.291	4160	639.9871	612.24	0.6419469	0.6408158	520.29	5.199823	0	625.1344	558.1343	0.4906051	0.6338931	508.3812	5.217734	0	106	633	585						knife_key.BMP	0	960	720	160	152	473	443	117	0	Content		473	433	69291238	3367114206	
69308	11:21:35.866	00:01:09.307	4161	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69307907	3367130875	
69325	11:21:35.883	00:01:09.324	4162	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69324594	3367147562	
69341	11:21:35.899	00:01:09.341	4163	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69341261	3367164229	
69358	11:21:35.916	00:01:09.357	4164	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69357896	3367180864	
69375	11:21:35.933	00:01:09.374	4165	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69374564	3367197532	
69391	11:21:35.949	00:01:09.391	4166	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69391234	3367214202	
69408	11:21:35.966	00:01:09.407	4167	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69407902	3367230870	
69425	11:21:35.983	00:01:09.424	4168	721.3699	563.981	0.6285433	0.6423753	520.2938	5.329039	0	-1280	-1024	-1	-1	-1	-1	4	107	721	564						knife_key.BMP	0	960	720	160	152	561	412	17	3	old		561	412	69424530	3367247498	
69441	11:21:35.999	00:01:09.441	4169	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69441156	3367264124	
69458	11:21:36.016	00:01:09.457	4170	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69457912	3367280880	
69475	11:21:36.033	00:01:09.474	4171	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69474532	3367297500	
69491	11:21:36.049	00:01:09.491	4172	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69491200	3367314168	
69508	11:21:36.066	00:01:09.507	4173	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69507861	3367330829	
69525	11:21:36.083	00:01:09.524	4174	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69524529	3367347497	
69541	11:21:36.099	00:01:09.541	4175	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69541212	3367364180	
69558	11:21:36.116	00:01:09.557	4176	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4		0	0						knife_key.BMP	0	960	720	160	152				0	Content		-160	-152	69557879	3367380847	
69575	11:21:36.133	00:01:09.574	4177	750.7452	537.0758	0.6181079	0.6577916	514.9982	4.801291	0	724.5352	546.8944	0.4653656	0.6770416	497.1468	4.833765	0	108	738	542						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		578	390	69574518	3367397486	
69591	11:21:36.149	00:01:09.591	4178	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69591236	3367414204	
69608	11:21:36.166	00:01:09.607	4179	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69607904	3367430872	
69625	11:21:36.183	00:01:09.624	4180	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69624621	3367447589	
69641	11:21:36.199	00:01:09.641	4181	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69641288	3367464256	
69658	11:21:36.216	00:01:09.657	4182	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69657932	3367480900	
69675	11:21:36.233	00:01:09.674	4183	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	108	0	0						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		-160	-152	69674600	3367497568	
69691	11:21:36.249	00:01:09.691	4184	817.7616	494.6717	0.6159977	0.6672925	509.6724	4.557789	0	817.8235	474.5331	0.4603637	0.6887714	501.2247	4.531854	0	108	818	485						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		658	333	69691212	3367514180	
69708	11:21:36.266	00:01:09.707	4185	836.7057	488.104	0.6160853	0.6678576	509.4485	4.488385	0	810.4744	466.6931	0.4603596	0.6892576	500.9964	4.519064	0	108	824	477						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		664	325	69707960	3367530928	
69725	11:21:36.283	00:01:09.724	4186	818.3777	484.4084	0.6162795	0.6681097	509.0548	4.528434	0	810.7068	467.0866	0.4604751	0.6892303	500.6009	4.464589	0	108	815	476						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		655	324	69724585	3367547553	
69741	11:21:36.299	00:01:09.741	4187	804.449	498.6781	0.6165042	0.6682912	508.8608	4.543414	0	817.6714	483.8353	0.4606197	0.6890004	500.5696	4.445681	0	108	811	491						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		651	339	69741334	3367564302	
69758	11:21:36.316	00:01:09.757	4188	819.5443	489.961	0.6167364	0.6686115	508.7998	4.459955	0	813.2213	454.9463	0.4607354	0.6888573	500.5398	4.413197	0	108	816	472						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		656	320	69757960	3367580928	
69775	11:21:36.333	00:01:09.774	4189	819.337	490.4943	0.616914	0.6690272	508.6618	4.447889	0	808.4672	462.8191	0.4608724	0.6886911	500.5592	4.40993	0	108	814	477						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		654	325	69774587	3367597555	
69791	11:21:36.349	00:01:09.791	4190	829.8214	492.1467	0.6170632	0.6695469	508.6346	4.429765	0	819.2175	455.6264	0.4609278	0.6886313	500.6373	4.354625	0	108	825	474						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		665	322	69791209	3367614177	
69808	11:21:36.366	00:01:09.807	4191	824.2896	475.7769	0.6171886	0.6701533	508.7451	4.424798	0	816.7224	457.6006	0.4609681	0.6885704	500.7308	4.344435	0	108	821	467						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		661	315	69807958	3367630926	
69825	11:21:36.383	00:01:09.824	4192	821.7557	489.2755	0.6173006	0.670679	508.8832	4.410775	0	815.2701	459.7646	0.4610538	0.6884413	500.9172	4.386534	0	108	819	475						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		659	323	69824584	3367647552	
69841	11:21:36.399	00:01:09.841	4193	826.7615	477.7832	0.617428	0.6712075	508.8644	4.366722	0	817.4401	455.8042	0.4610952	0.6881786	501.2651	4.363737	0	108	822	467						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		662	315	69841209	3367664177	
69858	11:21:36.416	00:01:09.857	4194	815.6935	493.5044	0.6175859	0.6717533	509.1315	4.404064	0	819.1682	453.3871	0.4612042	0.6878325	501.5683	4.359679	0	108	817	473						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		657	321	69857832	3367680800	
69874	11:21:36.432	00:01:09.874	4195	820.0302	488.6223	0.6177484	0.6722313	509.2276	4.376041	0	811.0355	462.0978	0.4613184	0.6873521	501.9035	4.384595	0	108	816	475						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		656	323	69874457	3367697425	
69891	11:21:36.449	00:01:09.891	4196	817.9467	482.9018	0.6179426	0.67266	509.5429	4.375564	0	809.5609	470.0936	0.461476	0.6868286	502.3603	4.31933	0	108	814	476						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		654	324	69891205	3367714173	
69908	11:21:36.466	00:01:09.907	4197	820.4208	491.0924	0.6181445	0.6729705	509.6543	4.395521	0	804.6154	470.0492	0.4616531	0.686168	502.7327	4.381342	0	108	813	481						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		653	329	69907831	3367730799	
69924	11:21:36.482	00:01:09.924	4198	820.301	484.2201	0.6183786	0.6732521	509.9516	4.39784	0	815.3479	462.3153	0.4618708	0.685425	503.1219	4.4085	0	108	818	473						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		658	321	69924458	3367747426	
69941	11:21:36.499	00:01:09.941	4199	812.2533	488.2222	0.6186041	0.6734363	510.2302	4.385163	0	815.4102	454.6413	0.462146	0.6845912	503.5216	4.329402	0	108	814	471						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		654	319	69941081	3367764049	
69958	11:21:36.516	00:01:09.957	4200	818.8196	482.3205	0.6190529	0.6735429	510.5035	4.412759	0	816.8602	471.9169	0.4625883	0.6838129	503.8011	4.384082	0	108	818	477						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		658	325	69957707	3367780675	
69974	11:21:36.532	00:01:09.974	4201	813.5345	492.2246	0.6196009	0.6737147	510.8248	4.414738	0	805.0245	465.3072	0.4631343	0.6830726	504.2384	4.394404	0	108	809	479						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		649	327	69974463	3367797431	
69991	11:21:36.549	00:01:09.991	4202	808.5636	472.4001	0.6203493	0.6741391	510.9832	4.369024	0	803.9547	467.0427	0.4639075	0.6825622	504.6917	4.346605	0	108	806	470						knife_key.BMP	0	960	720	160	152	655	324	433	3	old		646	318	69991080	3367814048	
70008	11:21:36.566	00:01:10.007	4203	648.2257	492.4276	0.6222835	0.6743412	511.3708	4.408678	0	633.2264	474.5869	0.4660113	0.6818795	504.8242	4.372092	0	109	641	484						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		481	332	70007710	3367830678	
70024	11:21:36.582	00:01:10.024	4204	534.0837	481.5697	0.6244248	0.6749672	511.7344	4.409094	0	504.7115	454.4405	0.468318	0.681376	505.0935	4.384054	0	109	519	468						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		359	316	70024459	3367847427	
70041	11:21:36.599	00:01:10.041	4205	500.471	502.4476	0.6257443	0.6758215	511.9904	4.414958	0	491.6555	460.6278	0.4696272	0.6811306	505.2126	4.372218	0	109	496	482						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		336	330	70041077	3367864045	
70058	11:21:36.616	00:01:10.057	4206	506.0183	493.5889	0.6269154	0.6769212	512.2888	4.395136	0	469.2384	466.1912	0.4707823	0.6810217	505.5888	4.397932	0	109	488	480						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		328	328	70057704	3367880672	
70074	11:21:36.632	00:01:10.074	4207	501.5044	494.2683	0.6282712	0.6781342	512.4788	4.406209	0	479.4635	465.5498	0.4721639	0.6809543	505.7707	4.381009	0	109	490	480						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		330	328	70074329	3367897297	
70091	11:21:36.649	00:01:10.091	4208	484.4306	464.3865	0.6295066	0.679759	512.6549	4.362231	0	457.2932	482.1939	0.4734957	0.6808717	505.9026	4.468529	0	109	471	473						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		311	321	70091077	3367914045	
70108	11:21:36.666	00:01:10.107	4209	454.3342	466.17	0.6308869	0.6811897	512.904	4.447975	0	427.4242	488.3432	0.4749338	0.6812066	506.0271	4.451663	0	109	441	477						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		281	325	70107728	3367930696	
70124	11:21:36.682	00:01:10.124	4210	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	109	0	0						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		-160	-152	70124335	3367947303	
70141	11:21:36.699	00:01:10.140	4211	496.9952	509.432	0.6337515	0.6830799	513.2737	4.50246	0	476.0044	476.1659	0.4778582	0.6808709	506.3942	4.455909	0	109	486	493						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		326	341	70140980	3367963948	
70158	11:21:36.716	00:01:10.157	4212	508.202	489.4763	0.6350619	0.6842609	513.3524	4.453416	0	464.9504	471.8729	0.4792038	0.6809392	506.4636	4.498289	0	109	487	481						knife_key.BMP	0	960	720	160	152	329	332	533	13	new		327	329	70157702	3367980670	
