System Properties:
Operating System:	 Microsoft Windows NT 6.1.7601 Service Pack 1
System User Name:	 ehembach
Machine Name:	 DSS03691-CMB-D

Data properties:

Recording name:	 097
Recording date:	 10/14/2015
Recording time:	 9:15:51 AM
Recording resolution:	 1280 x 1024

Export date:	 11/18/2015
Export time:	 9:06:30 AM

Participant:	 097
Filter settings:

Eye: Average
Validity: Normal
Fixation filter: Tobii fixation filter
Velocity threshold: 35
Distance threshold: 35

Timestamp	DateTimeStamp	DateTimeStampStartOffset	Number	GazePointXLeft	GazePointYLeft	CamXLeft	CamYLeft	DistanceLeft	PupilLeft	ValidityLeft	GazePointXRight	GazePointYRight	CamXRight	CamYRight	DistanceRight	PupilRight	ValidityRight	FixationIndex	GazePointX	GazePointY	Event	EventKey	Data1	Data2	Descriptor	StimuliName	StimuliID	MediaWidth	MediaHeight	MediaPosX	MediaPosY	MappedFixationPointX	MappedFixationPointY	FixationDuration	AoiIds	AoiNames	WebGroupImage	MappedGazeDataPointX	MappedGazeDataPointY	MicroSecondTimestamp	AbsoluteMicroSecondTimestamp	
29239	09:16:20.410	00:00:29.238	1755	781.9255	557.8668	0.645292	0.5257989	521.4471	4.154246	0	735.5554	574.5087	0.4832071	0.509286	517.371	4.200431	0	25	759	566						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		599	414	29238649	2351855951	
29255	09:16:20.426	00:00:29.255	1756	778.4699	553.9704	0.6444286	0.5283519	521.2307	4.137368	0	736.548	570.3011	0.4822285	0.5147191	517.1714	4.164606	0	25	758	562						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		598	410	29255402	2351872704	
29272	09:16:20.443	00:00:29.272	1757	780.9678	560.3445	0.6438822	0.5312279	521.0322	4.099431	0	736.5463	574.0718	0.4815325	0.5198687	516.8988	4.120439	0	25	759	567						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		599	415	29272013	2351889315	
29289	09:16:20.460	00:00:29.288	1758	781.6234	559.3795	0.643649	0.5344821	521.162	4.081228	0	737.0204	576.8809	0.4812753	0.5246583	516.8105	4.125028	0	25	759	568						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		599	416	29288638	2351905940	
29305	09:16:20.476	00:00:29.305	1759	784.3789	553.7133	0.6437649	0.538049	520.9232	4.071367	0	740.1418	574.6124	0.4813739	0.5289503	516.6262	4.088765	0	25	762	564						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		602	412	29305261	2351922563	
29322	09:16:20.493	00:00:29.322	1760	780.0134	559.1575	0.6441807	0.541635	521.0007	4.056673	0	744.8749	574.2991	0.4818414	0.5327328	516.5828	4.075404	0	25	762	567						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		602	415	29322010	2351939312	
29339	09:16:20.510	00:00:29.338	1761	779.5393	554.1212	0.6448917	0.5453981	520.6896	4.03549	0	742.4329	568.9968	0.4825857	0.5359626	516.834	4.050892	0	25	761	562						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		601	410	29338633	2351955935	
29355	09:16:20.526	00:00:29.355	1762	783.531	556.3077	0.6459365	0.5489504	520.9663	4.027977	0	744.4575	570.6393	0.4836375	0.5385419	516.7772	4.046568	0	25	764	563						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		604	411	29355257	2351972559	
29372	09:16:20.543	00:00:29.371	1763	780.6036	557.73	0.6470429	0.552298	521.1036	4.023092	0	742.2828	569.4806	0.4848824	0.5404708	516.9155	4.026415	0	25	761	564						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		601	412	29371879	2351989181	
29389	09:16:20.560	00:00:29.388	1764	741.8237	555.0247	0.6487014	0.5552582	521.3006	4.007269	0	703.5607	572.3332	0.48661	0.5415952	517.2359	4.030195	0	25	723	564						spoon_ball_a.BMP	0	960	720	160	152	599	410	433	82	incorrect		563	412	29388626	2352005928	
29405	09:16:20.576	00:00:29.405	1765	588.7139	571.5807	0.6511587	0.5575968	521.4513	3.993892	0	569.0139	572.5968	0.4893754	0.542415	517.5659	4.071288	0	26	579	572						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		419	420	29405251	2352022553	
29422	09:16:20.593	00:00:29.421	1766	513.2264	580.5973	0.6533555	0.559245	521.9733	3.973304	0	481.8042	593.5884	0.4918004	0.5422462	517.4086	4.068537	0	26	498	587						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		338	435	29421873	2352039175	
29438	09:16:20.609	00:00:29.438	1767	518.7775	586.1346	0.6551495	0.5598747	522.3793	3.981551	0	482.0811	585.012	0.4936626	0.5411676	517.6721	4.071803	0	26	500	586						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		340	434	29438496	2352055798	
29455	09:16:20.626	00:00:29.455	1768	518.4074	583.0217	0.6570948	0.5598179	522.6544	3.968144	0	485.8824	583.3093	0.4958516	0.5394289	518.0901	4.026359	0	26	502	583						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		342	431	29455246	2352072548	
29472	09:16:20.643	00:00:29.471	1769	518.2299	585.9951	0.6592434	0.5592098	523.245	3.983184	0	487.4372	583.0032	0.4982037	0.5372122	518.3866	4.017653	0	26	503	584						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		343	432	29471867	2352089169	
29488	09:16:20.659	00:00:29.488	1770	520.393	584.7454	0.6615164	0.5583902	523.6093	3.975247	0	480.1492	584.4462	0.5006169	0.5348004	518.4808	4.025755	0	26	500	585						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		340	433	29488491	2352105793	
29505	09:16:20.676	00:00:29.505	1771	513.1549	582.3419	0.6638048	0.5574806	524.2657	3.983289	0	476.9986	587.0928	0.5031618	0.5323977	518.7565	4.026443	0	26	495	585						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		335	433	29505116	2352122418	
29522	09:16:20.693	00:00:29.521	1772	518.2504	584.0416	0.666127	0.5566459	524.6371	4.003397	0	479.964	584.5491	0.50581	0.5301425	518.9175	4.020062	0	26	499	584						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		339	432	29521865	2352139167	
29538	09:16:20.709	00:00:29.538	1773	517.5947	578.921	0.6684049	0.5559497	524.9954	3.997218	0	477.5246	582.3165	0.5083095	0.528052	519.2086	4.040819	0	26	498	581						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		338	429	29538488	2352155790	
29555	09:16:20.726	00:00:29.555	1774	520.0854	572.9768	0.6705629	0.5555821	525.6307	4.0416	0	480.1468	583.4993	0.5107759	0.5261807	519.5844	4.052741	0	26	500	578						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		340	426	29555110	2352172412	
29572	09:16:20.743	00:00:29.571	1775	516.1912	582.101	0.6725373	0.555197	525.9867	4.034126	0	477.6218	578.0345	0.5130373	0.5245469	519.6347	4.061819	0	26	497	580						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		337	428	29571733	2352189035	
29588	09:16:20.759	00:00:29.588	1776	516.7722	577.5743	0.6743641	0.5551453	526.1981	4.040148	0	481.1029	576.3654	0.5151203	0.5232218	519.8333	4.083168	0	26	499	577						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		339	425	29588355	2352205657	
29605	09:16:20.776	00:00:29.605	1777	553.5817	591.1556	0.6757101	0.5555788	526.4257	4.06547	0	508.7802	595.4756	0.5167118	0.5223417	519.7904	4.099237	0	26	531	593						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	441	29605103	2352222405	
29622	09:16:20.793	00:00:29.621	1778	553.4143	598.5071	0.6769758	0.5560758	526.9231	4.109577	0	509.2325	604.0968	0.5181336	0.5217	519.8936	4.133204	0	26	531	601						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	449	29621725	2352239027	
29638	09:16:20.809	00:00:29.638	1779	556.9932	597.632	0.6780778	0.5565076	526.8014	4.102334	0	516.757	603.2866	0.5194017	0.5210863	519.945	4.140729	0	26	537	600						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		377	448	29638351	2352255653	
29655	09:16:20.826	00:00:29.654	1780	551.3395	599.5262	0.6789254	0.5567434	527.1846	4.133212	0	515.7808	607.2128	0.5203602	0.5205103	520.0272	4.159534	0	26	534	603						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		374	451	29654974	2352272276	
29672	09:16:20.843	00:00:29.671	1781	552.8156	600.1384	0.6797411	0.5567023	527.2128	4.154616	0	513.9789	604.2031	0.5211961	0.5197737	520.1791	4.173944	0	26	533	602						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		373	450	29671722	2352289024	
29688	09:16:20.859	00:00:29.688	1782	556.3519	594.3654	0.6805407	0.5563107	527.2499	4.168447	0	516.7405	604.1703	0.5220664	0.5187901	520.2024	4.209613	0	26	537	599						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		377	447	29688346	2352305648	
29705	09:16:20.876	00:00:29.704	1783	548.958	592.7821	0.6812928	0.5555863	527.3745	4.187803	0	515.6883	600.8751	0.5229992	0.5177394	520.2098	4.231717	0	26	532	597						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		372	445	29704969	2352322271	
29722	09:16:20.893	00:00:29.721	1784	548.5995	593.2025	0.6822948	0.5548781	527.6533	4.207013	0	512.7235	598.6981	0.5241178	0.5168315	520.0848	4.227677	0	26	531	596						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	444	29721593	2352338895	
29738	09:16:20.909	00:00:29.738	1785	554.6471	599.6192	0.6834705	0.5542598	527.6552	4.223354	0	514.0197	604.3453	0.52549	0.5162204	519.9969	4.242167	0	26	534	602						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		374	450	29738340	2352355642	
29755	09:16:20.926	00:00:29.754	1786	550.8614	598.2212	0.6847593	0.5537477	528.1789	4.234805	0	511.7078	594.5336	0.5270352	0.515995	520.0164	4.28898	0	26	531	596						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	444	29754963	2352372265	
29772	09:16:20.943	00:00:29.771	1787	547.6926	592.3893	0.6861798	0.553265	528.4609	4.242833	0	512.5457	598.4908	0.5288138	0.5158995	519.9857	4.292396	0	26	530	595						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		370	443	29771587	2352388889	
29788	09:16:20.959	00:00:29.788	1788	551.6901	592.535	0.6877541	0.5526162	529.05	4.249463	0	513.7155	596.597	0.5306872	0.51591	520.009	4.286781	0	26	533	595						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		373	443	29788210	2352405512	
29805	09:16:20.976	00:00:29.804	1789	549.4304	596.0436	0.6892707	0.5518283	529.4994	4.271518	0	513.6829	598.5202	0.5326058	0.5157403	519.9832	4.31143	0	26	532	597						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		372	445	29804957	2352422259	
29822	09:16:20.993	00:00:29.821	1790	548.8644	594.8052	0.690751	0.5509221	529.8931	4.278285	0	512.5114	600.8497	0.5344883	0.515458	519.9713	4.312375	0	26	531	598						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	446	29821582	2352438884	
29838	09:16:21.009	00:00:29.838	1791	549.5934	595.6272	0.6921679	0.5498499	530.2306	4.29188	0	518.7335	596.858	0.5362718	0.5150982	520.0448	4.350448	0	26	534	596						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		374	444	29838207	2352455509	
29855	09:16:21.026	00:00:29.854	1792	544.2004	598.131	0.6933941	0.5486674	530.8488	4.311672	0	515.6627	598.035	0.5378729	0.514578	520.3221	4.353927	0	26	530	598						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		370	446	29854830	2352472132	
29872	09:16:21.043	00:00:29.871	1793	544.639	590.7817	0.6945326	0.5475221	531.444	4.31964	0	516.7164	601.6874	0.5392672	0.5139844	520.3822	4.352592	0	26	531	596						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	444	29871580	2352488882	
29888	09:16:21.059	00:00:29.888	1794	549.584	597.7403	0.6955076	0.5462338	531.7715	4.33162	0	517.0665	600.8807	0.5404801	0.5133683	520.2898	4.362827	0	26	533	599						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		373	447	29888206	2352505508	
29905	09:16:21.076	00:00:29.904	1795	549.0718	599.1029	0.6963912	0.5448902	531.9773	4.345332	0	513.0621	597.6536	0.5415445	0.5127158	520.5132	4.372023	0	26	531	598						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	446	29904829	2352522131	
29921	09:16:21.092	00:00:29.921	1796	548.9885	591.5707	0.6972176	0.5435753	532.3553	4.352854	0	512.2118	596.9913	0.5425485	0.5119514	520.7183	4.3886	0	26	531	594						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		371	442	29921466	2352538768	
29938	09:16:21.109	00:00:29.938	1797	546.0416	597.7369	0.6980013	0.5421879	532.5561	4.370869	0	512.0997	596.7671	0.5435312	0.511251	520.8662	4.394709	0	26	529	597						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		369	445	29938200	2352555502	
29955	09:16:21.126	00:00:29.954	1798	545.7905	595.2017	0.6988409	0.5411066	532.7167	4.358659	0	508.5501	598.7825	0.5445249	0.5106602	520.9681	4.393446	0	26	527	597						spoon_ball_a.BMP	0	960	720	160	152	371	444	566	81	correct		367	445	29954827	2352572129	
29971	09:16:21.142	00:00:29.971	1799	474.7025	584.0272	0.7000979	0.539979	533.4083	4.385461	0	448.9297	581.6479	0.5460789	0.5102009	521.4977	4.413476	0	27	462	583						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		302	431	29971462	2352588764	
29988	09:16:21.159	00:00:29.988	1800	340.6005	508.5364	0.7017291	0.5387688	534.2981	4.363574	0	325.8938	512.4853	0.5481911	0.5096689	521.3699	4.428772	0	27	333	511						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		173	359	29988073	2352605375	
30005	09:16:21.176	00:00:30.004	1801	276.3328	493.4194	0.7029552	0.5380665	535.0682	4.344065	0	266.4703	495.5062	0.5497994	0.5093732	521.9359	4.412548	0	27	271	494						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		111	342	30004822	2352622124	
30021	09:16:21.192	00:00:30.021	1802	278.9662	491.287	0.7040309	0.5378736	535.572	4.389103	0	263.4128	500.895	0.5508968	0.509321	522.2474	4.441133	0	27	271	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		111	344	30021458	2352638760	
30038	09:16:21.209	00:00:30.038	1803	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	27	0	0						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		-160	-152	30038072	2352655374	
30055	09:16:21.226	00:00:30.054	1804	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	27	0	0						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		-160	-152	30054764	2352672066	
30071	09:16:21.242	00:00:30.071	1805	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	27	0	0						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		-160	-152	30071431	2352688733	
30088	09:16:21.259	00:00:30.088	1806	283.1586	496.0841	0.7088198	0.5374807	537.6613	4.400673	0	260.3611	496.0029	0.5567083	0.5084631	523.533	4.441861	0	27	272	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		112	344	30088069	2352705371	
30105	09:16:21.276	00:00:30.104	1807	284.0244	497.7577	0.7101866	0.5374784	538.0438	4.380727	0	259.8042	494.8431	0.5583845	0.5078315	524.0411	4.437422	0	27	272	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		112	344	30104691	2352721993	
30121	09:16:21.292	00:00:30.121	1808	281.1102	498.2017	0.7115484	0.5373048	538.4623	4.388209	0	263.5108	493.7851	0.5601187	0.5068493	524.2513	4.432413	0	27	272	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		112	344	30121314	2352738616	
30138	09:16:21.309	00:00:30.138	1809	283.5417	494.5096	0.7129277	0.5369485	538.9013	4.413752	0	262.6019	497.0014	0.5617762	0.505372	524.5532	4.451745	0	27	273	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		113	344	30138063	2352755365	
30155	09:16:21.326	00:00:30.154	1810	281.6195	494.9469	0.7143177	0.5363386	539.048	4.401849	0	260.5849	496.1106	0.5634629	0.5037068	524.4561	4.429133	0	27	271	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		111	344	30154687	2352771989	
30171	09:16:21.342	00:00:30.171	1811	282.7549	496.9043	0.715696	0.5356129	539.1965	4.410479	0	263.9085	496.9272	0.5651383	0.5020731	524.597	4.435892	0	27	273	497						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		113	345	30171310	2352788612	
30188	09:16:21.359	00:00:30.187	1812	280.3757	503.3588	0.7169741	0.534924	539.0419	4.387535	0	264.3291	500.1649	0.5666597	0.5005722	524.4727	4.424967	0	27	272	502						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		112	350	30187933	2352805235	
30205	09:16:21.376	00:00:30.204	1813	281.2638	497.6955	0.7182302	0.5345053	539.1535	4.422176	0	262.2723	495.1452	0.5680952	0.4995217	524.4536	4.43684	0	27	272	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		112	344	30204556	2352821858	
30221	09:16:21.392	00:00:30.221	1814	282.9633	503.0241	0.7194335	0.5341067	539.2969	4.391844	0	262.3562	494.7081	0.5694157	0.4988143	524.3697	4.427608	0	27	273	499						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		113	347	30221305	2352838607	
30238	09:16:21.409	00:00:30.237	1815	278.853	498.6557	0.7204753	0.5340537	539.342	4.415084	0	258.3732	496.3374	0.5705443	0.498509	524.2435	4.429143	0	27	269	497						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		109	345	30237930	2352855232	
30255	09:16:21.426	00:00:30.254	1816	276.386	500.7519	0.7215313	0.5341147	539.1628	4.398597	0	263.03	499.1376	0.5717947	0.4986415	524.14	4.420331	0	27	270	500						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		110	348	30254554	2352871856	
30271	09:16:21.442	00:00:30.271	1817	281.7453	503.5173	0.7227297	0.5341886	539.2224	4.402868	0	258.6579	496.8207	0.5730141	0.4989513	523.7465	4.431845	0	27	270	500						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		110	348	30271202	2352888504	
30288	09:16:21.459	00:00:30.287	1818	274.5468	500.3525	0.7239229	0.5340983	538.8958	4.372497	0	261.8709	492.8668	0.5743676	0.4989809	523.5445	4.412239	0	27	268	497						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		108	345	30287938	2352905240	
30305	09:16:21.476	00:00:30.304	1819	278.6007	498.2974	0.7253097	0.5335386	538.7255	4.399661	0	259.945	494.8165	0.575834	0.498408	523.3203	4.407334	0	27	269	497						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		109	345	30304561	2352921863	
30321	09:16:21.492	00:00:30.321	1820	272.6436	493.7318	0.7267962	0.532374	538.537	4.404597	0	259.8183	491.4966	0.5774816	0.4971036	522.9491	4.407071	0	27	266	493						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		106	341	30321188	2352938490	
30338	09:16:21.509	00:00:30.337	1821	275.7876	496.8327	0.7284533	0.5303781	538.4357	4.386125	0	261.5047	494.9093	0.5792016	0.4948192	522.4732	4.408805	0	27	269	496						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		109	344	30337798	2352955100	
30355	09:16:21.526	00:00:30.354	1822	273.4799	500.6113	0.7300773	0.5277454	537.8848	4.386208	0	263.425	497.2715	0.5809819	0.4917536	522.1426	4.410473	0	27	268	499						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		108	347	30354548	2352971850	
30371	09:16:21.542	00:00:30.371	1823	276.9342	496.2222	0.7318857	0.52446	537.5766	4.395713	0	256.4881	493.8786	0.5827614	0.4880601	521.5048	4.407235	0	27	267	495						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		107	343	30371173	2352988475	
30388	09:16:21.559	00:00:30.387	1824	276.6811	497.2753	0.7337812	0.5205202	537.0573	4.399404	0	258.532	497.0843	0.5846365	0.4837277	521.0078	4.406377	0	27	268	497						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		108	345	30387796	2353005098	
30404	09:16:21.575	00:00:30.404	1825	276.1178	495.9874	0.7357454	0.5159625	536.4939	4.397079	0	259.1016	490.1307	0.5865555	0.4790219	520.3095	4.401418	0	27	268	493						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		108	341	30404426	2353021728	
30421	09:16:21.592	00:00:30.421	1826	273.4818	492.0031	0.7377167	0.5109449	535.8068	4.411367	0	261.7121	492.4441	0.5884346	0.4738125	519.7877	4.404913	0	27	268	492						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		108	340	30421171	2353038473	
30438	09:16:21.609	00:00:30.437	1827	273.0791	494.8937	0.7397065	0.505401	534.9548	4.394485	0	255.0666	492.9402	0.5901476	0.4682234	518.9844	4.408746	0	27	264	494						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		104	342	30437794	2353055096	
30454	09:16:21.625	00:00:30.454	1828	274.4967	493.9425	0.7415776	0.4996483	534.041	4.385525	0	259.0946	493.6073	0.5917224	0.4624383	518.1317	4.409221	0	27	267	494						spoon_ball_a.BMP	0	960	720	160	152	111	344	500	81	correct		107	342	30454422	2353071724	
30471	09:16:21.642	00:00:30.471	1829	399.3058	557.5275	0.7425045	0.4942521	532.3555	4.36749	0	401.6816	560.5927	0.5923988	0.4569011	517.3486	4.404695	0	28	400	559						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		240	407	30471045	2353088347	
30488	09:16:21.659	00:00:30.487	1830	532.0899	580.5161	0.7432049	0.4886756	531.262	4.409651	0	523.5698	590.7303	0.5925287	0.4512042	516.4923	4.400784	0	28	528	586						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		368	434	30487792	2353105094	
30504	09:16:21.675	00:00:30.504	1831	569.4487	587.6369	0.7444208	0.4828562	530.1292	4.397325	0	541.5388	590.0359	0.5932434	0.4453657	515.5699	4.394167	0	28	555	589						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		395	437	30504413	2353121715	
30521	09:16:21.692	00:00:30.521	1832	575.4943	588.765	0.7459869	0.4768695	528.4877	4.406462	0	552.739	592.61	0.5940723	0.4395007	514.596	4.397346	0	28	564	591						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		404	439	30521039	2353138341	
30538	09:16:21.709	00:00:30.537	1833	580.3617	587.4561	0.7474664	0.4704773	527.1657	4.405591	0	550.9655	593.614	0.5946988	0.4333215	513.575	4.381811	0	28	566	591						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		406	439	30537662	2353154964	
30554	09:16:21.725	00:00:30.554	1834	573.0677	585.0311	0.7487984	0.4637157	525.4039	4.396947	0	548.0123	593.7264	0.5951386	0.4268177	512.3489	4.400275	0	28	561	589						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		401	437	30554414	2353171716	
30571	09:16:21.742	00:00:30.571	1835	579.9199	586.9968	0.7501584	0.4565834	523.7825	4.402573	0	549.4987	591.1336	0.5955864	0.4199664	511.2375	4.399654	0	28	565	589						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		405	437	30571035	2353188337	
30588	09:16:21.759	00:00:30.587	1836	576.2279	588.7599	0.7514258	0.4493498	521.8672	4.407359	0	550.4346	592.0786	0.595965	0.4129033	509.7273	4.411949	0	28	563	590						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		403	438	30587661	2353204963	
30604	09:16:21.775	00:00:30.604	1837	567.1981	582.7666	0.7526563	0.4434572	521.8672	4.447659	0	552.7492	591.7244	0.5963643	0.405538	508.3762	4.410517	0	28	560	587						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		400	435	30604285	2353221587	
30621	09:16:21.792	00:00:30.621	1838	562.1758	582.1341	0.7537814	0.4354532	521.8672	4.478076	0	551.3537	591.9811	0.5968909	0.3976496	506.7962	4.426008	0	28	557	587						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		397	435	30621033	2353238335	
30638	09:16:21.809	00:00:30.637	1839	562.4261	578.4284	0.7551126	0.4268569	521.8672	4.487032	0	551.644	589.0414	0.5975809	0.3893499	505.0718	4.427673	0	28	557	584						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		397	432	30637656	2353254958	
30654	09:16:21.825	00:00:30.654	1840	563.5561	574.331	0.7564614	0.4181363	521.8672	4.515832	0	552.859	590.681	0.5983177	0.3807554	503.347	4.437785	0	28	558	583						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		398	431	30654278	2353271580	
30671	09:16:21.842	00:00:30.670	1841	563.5419	564.6816	0.7578636	0.4093815	521.8672	4.533928	0	552.7574	590.1575	0.5991588	0.3720669	501.3371	4.446268	0	28	558	577						spoon_ball_a.BMP	0	960	720	160	152	398	435	217	0	Content		398	425	30670900	2353288202	
30688	09:16:21.859	00:00:30.687	1842	561.619	564.0259	0.7592801	0.4005257	521.8672	4.584024	0	548.8907	589.0533	0.6000576	0.363427	499.2544	4.465029	0	29	555	577						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		395	425	30687649	2353304951	
30704	09:16:21.875	00:00:30.704	1843	527.3934	589.765	0.7607991	0.3918817	521.8672	4.584371	0	498.8318	616.2379	0.6008252	0.3564202	499.2544	4.484491	0	29	513	603						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		353	451	30704273	2353321575	
30721	09:16:21.892	00:00:30.720	1844	-1280	-1024	-1	-1	-1	-1	4	-1280	-1024	-1	-1	-1	-1	4	29	0	0						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		-160	-152	30720898	2353338200	
30738	09:16:21.909	00:00:30.737	1845	533.4754	600.092	0.7644362	0.3741344	513.1025	4.548787	0	522.3469	633.0652	0.6030999	0.3379292	494.1716	4.486188	0	29	528	617						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		368	465	30737524	2353354826	
30754	09:16:21.925	00:00:30.754	1846	537.5775	593.5493	0.7657524	0.365029	513.1025	4.587749	0	523.1227	626.6336	0.6038526	0.3294904	489.8294	4.471003	0	29	530	610						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		370	458	30754271	2353371573	
30771	09:16:21.942	00:00:30.770	1847	-1280	-1024	-1	-1	-1	-1	4	535.031	640.6392	0.6052344	0.3194461	489.5598	4.465874	0	29	535	641						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		375	489	30770895	2353388197	
30788	09:16:21.959	00:00:30.787	1848	533.7076	577.4713	0.7678483	0.3464167	513.1025	4.663353	0	537.3379	619.4074	0.6065928	0.3110035	489.5598	4.543489	0	29	536	598						spoon_ball_a.BMP	0	960	720	160	152	368	458	150	81	correct		376	446	30787519	2353404821	
